geometry,@id,Catégorie,Lieu,id
"{""type"":""Point"",""coordinates"":[-4.003555,5.300882]}",node/6924851830,Arrêt de bus,Agence Bicici Arras,node/6924851830
"{""type"":""Point"",""coordinates"":[-4.0062869,5.2999593]}",node/6924851831,Arrêt de bus,Ancien Terminus 67,node/6924851831
"{""type"":""Point"",""coordinates"":[-4.0107085,5.3027355]}",node/6924979791,Arrêt de bus,Avenue 19 Rue 12,node/6924979791
"{""type"":""Point"",""coordinates"":[-4.0069681,5.3027609]}",node/6924979792,Arrêt de bus,Avenue 21 Rue 21,node/6924979792
"{""type"":""Point"",""coordinates"":[-4.0210853,5.3296325]}",node/6926746685,Arrêt de bus,Police Judiciaire Plateau,node/6926746685
"{""type"":""Point"",""coordinates"":[-4.0236032,5.3309876]}",node/6926746686,Arrêt de bus,Terminus Cite Administrative,node/6926746686
"{""type"":""Point"",""coordinates"":[-4.0095705,5.3018268]}",node/6926746689,Arrêt de bus,Restaurant Marakech,node/6926746689
"{""type"":""Point"",""coordinates"":[-3.9860686,5.4390503]}",node/6926746750,Arrêt de bus,Cimetiere Abobo Baoule,node/6926746750
"{""type"":""Point"",""coordinates"":[-3.9902366,5.4227969]}",node/6926746751,Arrêt de bus,Hopital Abobo Baoule,node/6926746751
"{""type"":""Point"",""coordinates"":[-4.0071858,5.4152696]}",node/6926746755,Arrêt de bus,Carrefour Samake,node/6926746755
"{""type"":""Point"",""coordinates"":[-3.9451848,5.3054068]}",node/6926943108,Arrêt de bus,Residence Agouti,node/6926943108
"{""type"":""Point"",""coordinates"":[-3.983543,5.3012653]}",node/6926943109,Arrêt de bus,PMI Marcory,node/6926943109
"{""type"":""Point"",""coordinates"":[-4.0046641,5.3034579]}",node/6926943110,Arrêt de bus,Pharmacie Notre-Dame,node/6926943110
"{""type"":""Point"",""coordinates"":[-3.9930649,5.4159386]}",node/6927037611,Arrêt de bus,Terminus Abobo Baoule,node/6927037611
"{""type"":""Point"",""coordinates"":[-4.0063512,5.4082563]}",node/6927037612,Arrêt de bus,Arrêt,node/6927037612
"{""type"":""Point"",""coordinates"":[-4.0064344,5.4014271]}",node/6927037614,Arrêt de bus,SGBCI Dokui,node/6927037614
"{""type"":""Point"",""coordinates"":[-4.0058081,5.393037]}",node/6927037615,Arrêt de bus,College Larousse,node/6927037615
"{""type"":""Point"",""coordinates"":[-4.0056337,5.3874906]}",node/6927037616,Arrêt de bus,Carrefour Bandji,node/6927037616
"{""type"":""Point"",""coordinates"":[-4.0066168,5.3801858]}",node/6927037617,Arrêt de bus,Carrefour Zoo,node/6927037617
"{""type"":""Point"",""coordinates"":[-4.0167207,5.3629281]}",node/6927037618,Arrêt de bus,Carrefour Williamsville,node/6927037618
"{""type"":""Point"",""coordinates"":[-4.0169975,5.3487595]}",node/6927037619,Arrêt de bus,Edipresse,node/6927037619
"{""type"":""Point"",""coordinates"":[-4.0237963,5.3372751]}",node/6927037622,Arrêt de bus,Cite Policiere Plateau,node/6927037622
"{""type"":""Point"",""coordinates"":[-4.0238091,5.3339228]}",node/6927037623,Arrêt de bus,Tour Administrative,node/6927037623
"{""type"":""Point"",""coordinates"":[-4.0238251,5.3310139]}",node/6927037625,Arrêt de bus,Terminus Cite Administrative,node/6927037625
"{""type"":""Point"",""coordinates"":[-3.9933257,5.4158855]}",node/6927037633,Arrêt de bus,Terminus Abobo Baoule,node/6927037633
"{""type"":""Point"",""coordinates"":[-4.0125125,5.3434193]}",node/6927327302,Arrêt de bus,Ivoire Aviation,node/6927327302
"{""type"":""Point"",""coordinates"":[-4.0103211,5.3462875]}",node/6927327303,Arrêt de bus,Clinique Providence,node/6927327303
"{""type"":""Point"",""coordinates"":[-4.0088409,5.3494085]}",node/6927327304,Arrêt de bus,Lycee Technique,node/6927327304
"{""type"":""Point"",""coordinates"":[-4.0044479,5.3529759]}",node/6927327305,Arrêt de bus,198 Lgts,node/6927327305
"{""type"":""Point"",""coordinates"":[-3.9851533,5.4048341]}",node/6927327307,Arrêt de bus,Terminus 81-82 Angre,node/6927327307
"{""type"":""Point"",""coordinates"":[-3.9867901,5.4082838]}",node/6927327308,Arrêt de bus,Pharmacie des Allees 1,node/6927327308
"{""type"":""Point"",""coordinates"":[-3.9890538,5.4072543]}",node/6927327309,Arrêt de bus,Cite Angre Star 2,node/6927327309
"{""type"":""Point"",""coordinates"":[-4.0047298,5.3362229]}",node/6927330414,Arrêt de bus,Carrefour Lycee Classique,node/6927330414
"{""type"":""Point"",""coordinates"":[-3.9972169,5.3463523]}",node/6927544633,Arrêt de bus,Ecobank Cite des Arts,node/6927544633
"{""type"":""Point"",""coordinates"":[-4.0029552,5.3358129]}",node/6927544636,Arrêt de bus,Eglise St-Jean,node/6927544636
"{""type"":""Point"",""coordinates"":[-4.0175371,5.3536864]}",node/6927600976,Arrêt de bus,Station Corlay Renault,node/6927600976
"{""type"":""Point"",""coordinates"":[-4.0250561,5.3567305]}",node/6927600977,Arrêt de bus,Mirador Adjame,node/6927600977
"{""type"":""Point"",""coordinates"":[-3.9700449,5.3534453]}",node/6928179123,Arrêt de bus,Terminus Riviera Africaine,node/6928179123
"{""type"":""Point"",""coordinates"":[-3.973625,5.3533843]}",node/6928179124,Arrêt de bus,EPP Sogefia Riviera 2,node/6928179124
"{""type"":""Point"",""coordinates"":[-3.9780694,5.3525924]}",node/6928179125,Arrêt de bus,Station Total Riviera 2,node/6928179125
"{""type"":""Point"",""coordinates"":[-3.9805623,5.3512737]}",node/6928179126,Arrêt de bus,Petite Mosquee Riviera 2,node/6928179126
"{""type"":""Point"",""coordinates"":[-3.9761267,5.3530707]}",node/6928250861,Arrêt de bus,Cite Universitaire Riviera 2,node/6928250861
"{""type"":""Point"",""coordinates"":[-3.9975737,5.2563753]}",node/6928681599,Arrêt de bus,Terminus Vridi Iran,node/6928681599
"{""type"":""Point"",""coordinates"":[-4.022891,5.3050253]}",node/6928704112,Arrêt de bus,Direction Generale du Port,node/6928704112
"{""type"":""Point"",""coordinates"":[-3.8943455,5.3612016]}",node/6930917942,Arrêt de bus,Lycee Jeune Fille de Bingerville,node/6930917942
"{""type"":""Point"",""coordinates"":[-3.9537303,5.3640577]}",node/6930917944,Arrêt de bus,Station Total Route de Bingerville,node/6930917944
"{""type"":""Point"",""coordinates"":[-3.94563,5.3673945]}",node/6930917946,Arrêt de bus,Nouveau Camp Akouedo,node/6930917946
"{""type"":""Point"",""coordinates"":[-3.9389929,5.370105]}",node/6930917947,Arrêt de bus,Carrefour Faya,node/6930917947
"{""type"":""Point"",""coordinates"":[-3.9347483,5.3712573]}",node/6930917948,Arrêt de bus,Résidence Genie 2000,node/6930917948
"{""type"":""Point"",""coordinates"":[-3.9301188,5.3725084]}",node/6930917949,Arrêt de bus,Carrefour Nouveau Goudron,node/6930917949
"{""type"":""Point"",""coordinates"":[-3.9237472,5.3741413]}",node/6930917950,Arrêt de bus,Jules Verne,node/6930917950
"{""type"":""Point"",""coordinates"":[-3.9108525,5.3718715]}",node/6930917951,Arrêt de bus,Pharmacie St Silvestre,node/6930917951
"{""type"":""Point"",""coordinates"":[-3.907886,5.3633047]}",node/6930917952,Arrêt de bus,Hotel Free world Bingerville,node/6930917952
"{""type"":""Point"",""coordinates"":[-3.9031767,5.3606115]}",node/6930917953,Arrêt de bus,Universite Pole Scientifique,node/6930917953
"{""type"":""Point"",""coordinates"":[-3.8979524,5.360275]}",node/6930917954,Arrêt de bus,Carrefour CIE Bingerville,node/6930917954
"{""type"":""Point"",""coordinates"":[-3.8909747,5.3577634]}",node/6930917956,Arrêt de bus,Lycée Garçon Bingerville,node/6930917956
"{""type"":""Point"",""coordinates"":[-3.8841063,5.360674]}",node/6930917959,Arrêt de bus,Terminus Hopital Mere-Enfant,node/6930917959
"{""type"":""Point"",""coordinates"":[-3.8908299,5.3576746]}",node/6930917962,Arrêt de bus,Lycée Garçon de Bingerville,node/6930917962
"{""type"":""Point"",""coordinates"":[-3.9324215,5.3716378]}",node/6930917969,Arrêt de bus,Hypermarche Carrefour,node/6930917969
"{""type"":""Point"",""coordinates"":[-3.9579964,5.3617224]}",node/6930917973,Arrêt de bus,Arret Apres Barrage,node/6930917973
"{""type"":""Point"",""coordinates"":[-3.9540428,5.2873212]}",node/6931273195,Arrêt de bus,Koumassi Sicogi - Dépôt SOTRA,node/6931273195
"{""type"":""Point"",""coordinates"":[-3.964256,5.2849829]}",node/6931273196,Arrêt de bus,Eglise Ste Trinite,node/6931273196
"{""type"":""Point"",""coordinates"":[-3.965076,5.287394]}",node/6931273197,Arrêt de bus,Pharmacie St Auguste,node/6931273197
"{""type"":""Point"",""coordinates"":[-3.9684516,5.2873493]}",node/6931273198,Arrêt de bus,Hopital General de Koumassi,node/6931273198
"{""type"":""Point"",""coordinates"":[-3.9762277,5.2930222]}",node/6931273200,Arrêt de bus,SICOMEX Marcory,node/6931273200
"{""type"":""Point"",""coordinates"":[-4.0117627,5.3074333]}",node/6931792543,Arrêt de bus,Rond Point Treichville,node/6931792543
"{""type"":""Point"",""coordinates"":[-4.0071049,5.3090558]}",node/6931792544,Arrêt de bus,Ex Seny Fofana,node/6931792544
"{""type"":""Point"",""coordinates"":[-3.9672808,5.2889971]}",node/6931792545,Arrêt de bus,Centre Commercial Koumassi,node/6931792545
"{""type"":""Point"",""coordinates"":[-3.9617206,5.2840148]}",node/6931792546,Arrêt de bus,Station Shell,node/6931792546
"{""type"":""Point"",""coordinates"":[-3.9586401,5.2847439]}",node/6931792547,Arrêt de bus,Station Vinko,node/6931792547
"{""type"":""Point"",""coordinates"":[-3.9543311,5.2857761]}",node/6931792548,Arrêt de bus,Pharmacie St Lucien,node/6931792548
"{""type"":""Point"",""coordinates"":[-3.9538698,5.2884523]}",node/6931792550,Arrêt de bus,Terminus 25 Koumassi Sicogi,node/6931792550
"{""type"":""Point"",""coordinates"":[-3.9704987,5.2870313]}",node/6931985671,Arrêt de bus,Grd Carrefour Koumassi,node/6931985671
"{""type"":""Point"",""coordinates"":[-4.0010775,5.298657]}",node/6931985672,Arrêt de bus,Terminus Ivosep,node/6931985672
"{""type"":""Point"",""coordinates"":[-4.0600764,5.3266688]}",node/6932152400,Arrêt de bus,Pharmacie Chigatha,node/6932152400
"{""type"":""Point"",""coordinates"":[-4.0598402,5.3250076]}",node/6932152402,Arrêt de bus,Terminus Ecole Gandhi,node/6932152402
"{""type"":""Point"",""coordinates"":[-3.9518974,5.3290966]}",node/6932239011,Arrêt de bus,Arret DC10,node/6932239011
"{""type"":""Point"",""coordinates"":[-3.9526011,5.3443655]}",node/6932239013,Arrêt de bus,Carrefour Mel,node/6932239013
"{""type"":""Point"",""coordinates"":[-3.9535043,5.348653]}",node/6932239014,Arrêt de bus,Pharmacie Riviera 3,node/6932239014
"{""type"":""Point"",""coordinates"":[-3.9545015,5.3509724]}",node/6932239015,Arrêt de bus,College Ardoise,node/6932239015
"{""type"":""Point"",""coordinates"":[-3.9606719,5.3550168]}",node/6932239016,Arrêt de bus,Station Corlay,node/6932239016
"{""type"":""Point"",""coordinates"":[-3.9637336,5.3569209]}",node/6932239017,Arrêt de bus,Maquis Km9,node/6932239017
"{""type"":""Point"",""coordinates"":[-3.980879,5.4127958]}",node/6932253478,Arrêt de bus,Terminus Angre Chateau,node/6932253478
"{""type"":""Point"",""coordinates"":[-3.9845844,5.4102418]}",node/6932253479,Arrêt de bus,Batim CI,node/6932253479
"{""type"":""Point"",""coordinates"":[-3.9930569,5.3866094]}",node/6932253480,Arrêt de bus,BIAO les Perles,node/6932253480
"{""type"":""Point"",""coordinates"":[-3.986755,5.4088865]}",node/6932253481,Arrêt de bus,Pharmacie des Allees,node/6932253481
"{""type"":""Point"",""coordinates"":[-3.9543647,5.3517214]}",node/6932323633,Arrêt de bus,College Ardoise,node/6932323633
"{""type"":""Point"",""coordinates"":[-3.9531872,5.3485048]}",node/6932323634,Arrêt de bus,Pharmacie Riviera 3,node/6932323634
"{""type"":""Point"",""coordinates"":[-3.9524929,5.3446493]}",node/6932323635,Arrêt de bus,Carrefour Mel,node/6932323635
"{""type"":""Point"",""coordinates"":[-3.9452743,5.3284357]}",node/6932323636,Arrêt de bus,Ecole Libanaise,node/6932323636
"{""type"":""Point"",""coordinates"":[-4.0623433,5.3222604]}",node/6933043352,Arrêt de bus,Terminus 37 Camp Militaire,node/6933043352
"{""type"":""Point"",""coordinates"":[-4.0581514,5.3300685]}",node/6933043356,Arrêt de bus,Arret BAE,node/6933043356
"{""type"":""Point"",""coordinates"":[-4.0559341,5.3314563]}",node/6933043357,Arrêt de bus,Pharmacie Toit Rouge,node/6933043357
"{""type"":""Point"",""coordinates"":[-3.9448734,5.3283383]}",node/6933080251,Arrêt de bus,Ecole Libanaise,node/6933080251
"{""type"":""Point"",""coordinates"":[-3.9475616,5.3283424]}",node/6933080253,Arrêt de bus,Cite Filao,node/6933080253
"{""type"":""Point"",""coordinates"":[-3.980421,5.329493]}",node/6933080256,Arrêt de bus,Rond point du 3e Pont,node/6933080256
"{""type"":""Point"",""coordinates"":[-3.9996752,5.3353723]}",node/6933080257,Arrêt de bus,PMI Cocody 1,node/6933080257
"{""type"":""Point"",""coordinates"":[-3.9401878,5.3284154]}",node/6933080258,Arrêt de bus,Mosquée Cité Eden,node/6933080258
"{""type"":""Point"",""coordinates"":[-3.9789297,5.3391939]}",node/6933080263,Arrêt de bus,Mosquee du Golf 2,node/6933080263
"{""type"":""Point"",""coordinates"":[-3.9810967,5.3326803]}",node/6933080264,Arrêt de bus,Carrefour Policier,node/6933080264
"{""type"":""Point"",""coordinates"":[-4.009362,5.3018168]}",node/6933231056,Arrêt de bus,Restaurant Marakech,node/6933231056
"{""type"":""Point"",""coordinates"":[-4.0272913,5.3589712]}",node/6933291484,Arrêt de bus,Gare Nord,node/6933291484
"{""type"":""Point"",""coordinates"":[-4.0210558,5.4266332]}",node/6934648710,Arrêt de bus,Maquis Chocolate,node/6934648710
"{""type"":""Point"",""coordinates"":[-4.0532188,5.4437965]}",node/6934648711,Arrêt de bus,Taxi Gare,node/6934648711
"{""type"":""Point"",""coordinates"":[-4.0596655,5.443623]}",node/6934648712,Arrêt de bus,Carrefour Celeste,node/6934648712
"{""type"":""Point"",""coordinates"":[-4.0675472,5.443388]}",node/6934648714,Arrêt de bus,Maquis Prelat,node/6934648714
"{""type"":""Point"",""coordinates"":[-4.0693985,5.442806]}",node/6934648715,Arrêt de bus,Carrefour Ndotre,node/6934648715
"{""type"":""Point"",""coordinates"":[-4.0686147,5.4392747]}",node/6934648716,Arrêt de bus,Pharmacie Olympic,node/6934648716
"{""type"":""Point"",""coordinates"":[-4.068663,5.4321434]}",node/6934648717,Arrêt de bus,Sotrapim,node/6934648717
"{""type"":""Point"",""coordinates"":[-4.0699659,5.428223]}",node/6934648718,Arrêt de bus,Carrefour Bangui,node/6934648718
"{""type"":""Point"",""coordinates"":[-4.0783779,5.413004]}",node/6934648719,Arrêt de bus,Phaiblaiss,node/6934648719
"{""type"":""Point"",""coordinates"":[-4.0842761,5.4009224]}",node/6934648721,Arrêt de bus,Carrefour Cite Ado,node/6934648721
"{""type"":""Point"",""coordinates"":[-4.0810159,5.3935763]}",node/6934648722,Arrêt de bus,Ancien Barrage,node/6934648722
"{""type"":""Point"",""coordinates"":[-4.078453,5.3892384]}",node/6934648723,Arrêt de bus,MACA,node/6934648723
"{""type"":""Point"",""coordinates"":[-4.0757427,5.3836466]}",node/6934648724,Arrêt de bus,SODEFOR,node/6934648724
"{""type"":""Point"",""coordinates"":[-4.0773951,5.3747704]}",node/6934648725,Arrêt de bus,Arret 1er Carrefour 2,node/6934648725
"{""type"":""Point"",""coordinates"":[-3.9618933,5.2690497]}",node/6934657651,Arrêt de bus,Carrefour Akwaba,node/6934657651
"{""type"":""Point"",""coordinates"":[-3.9633662,5.2629137]}",node/6934657652,Arrêt de bus,Hopital General,node/6934657652
"{""type"":""Point"",""coordinates"":[-3.9637684,5.2574343]}",node/6934657653,Arrêt de bus,Marche Port-Bouet,node/6934657653
"{""type"":""Point"",""coordinates"":[-3.9615838,5.256613]}",node/6934657654,Arrêt de bus,Carrefour Ocean,node/6934657654
"{""type"":""Point"",""coordinates"":[-3.9607128,5.2530566]}",node/6934657656,Arrêt de bus,Wharf Port-Bouet,node/6934657656
"{""type"":""Point"",""coordinates"":[-3.9560196,5.2510654]}",node/6934657657,Arrêt de bus,Terminus Port-Bouet Phare,node/6934657657
"{""type"":""Point"",""coordinates"":[-4.0026866,5.3970485]}",node/6934798183,Arrêt de bus,Centre Commercial du Dokui,node/6934798183
"{""type"":""Point"",""coordinates"":[-4.0014133,5.3997114]}",node/6934798184,Arrêt de bus,Sainte Monique,node/6934798184
"{""type"":""Point"",""coordinates"":[-3.9960703,5.3994163]}",node/6934815685,Arrêt de bus,Superette Akwaba,node/6934815685
"{""type"":""Point"",""coordinates"":[-3.9972693,5.3994417]}",node/6934815688,Arrêt de bus,Pharmacie Sainte Monique,node/6934815688
"{""type"":""Point"",""coordinates"":[-4.0008152,5.3997942]}",node/6934815689,Arrêt de bus,Station Petro Ivoire,node/6934815689
"{""type"":""Point"",""coordinates"":[-4.0507592,5.3221427]}",node/6934872150,Arrêt de bus,Terminus Mosquee Koweit,node/6934872150
"{""type"":""Point"",""coordinates"":[-4.0802954,5.323656]}",node/6934872151,Arrêt de bus,EPP Espoir des Mamans,node/6934872151
"{""type"":""Point"",""coordinates"":[-4.0109693,5.4604852]}",node/6934922723,Arrêt de bus,Terminus Akeikoi,node/6934922723
"{""type"":""Point"",""coordinates"":[-4.0111229,5.4553661]}",node/6934922724,Arrêt de bus,College Destin,node/6934922724
"{""type"":""Point"",""coordinates"":[-4.0126678,5.4531045]}",node/6934922725,Arrêt de bus,Andre Bar,node/6934922725
"{""type"":""Point"",""coordinates"":[-4.0143523,5.4446711]}",node/6934922727,Arrêt de bus,Pharmacie Route Akeikoi,node/6934922727
"{""type"":""Point"",""coordinates"":[-4.0141819,5.4400397]}",node/6934922728,Arrêt de bus,Carrefour Chibrou,node/6934922728
"{""type"":""Point"",""coordinates"":[-4.013846,5.4327408]}",node/6934922731,Arrêt de bus,15e Arrondissement Abobo,node/6934922731
"{""type"":""Point"",""coordinates"":[-4.0124144,5.433626]}",node/6934922732,Arrêt de bus,Pharmacie Sogefia,node/6934922732
"{""type"":""Point"",""coordinates"":[-4.0143033,5.4393221]}",node/6934922733,Arrêt de bus,Carrefour Chibrou,node/6934922733
"{""type"":""Point"",""coordinates"":[-4.0240807,5.4306955]}",node/6935113685,Arrêt de bus,Pharmacie Tehoua,node/6935113685
"{""type"":""Point"",""coordinates"":[-3.9897309,5.3610508]}",node/6935117222,Arrêt de bus,Station Total 2Pltx,node/6935117222
"{""type"":""Point"",""coordinates"":[-3.9897537,5.3653222]}",node/6935117223,Arrêt de bus,Cash Ivoire 2Pltx,node/6935117223
"{""type"":""Point"",""coordinates"":[-3.989895,5.3686629]}",node/6935117224,Arrêt de bus,Nuit Saigon,node/6935117224
"{""type"":""Point"",""coordinates"":[-3.9904759,5.372732]}",node/6935117225,Arrêt de bus,Carrefour Residence Bada,node/6935117225
"{""type"":""Point"",""coordinates"":[-3.9926612,5.3770534]}",node/6935117227,Arrêt de bus,Pharmacie Ste Cecile,node/6935117227
"{""type"":""Point"",""coordinates"":[-3.9904471,5.3742722]}",node/6935251105,Arrêt de bus,Patisserie SOCOCE,node/6935251105
"{""type"":""Point"",""coordinates"":[-3.9907542,5.3576192]}",node/6935251109,Arrêt de bus,SGBCI Vallon,node/6935251109
"{""type"":""Point"",""coordinates"":[-3.9912866,5.3522302]}",node/6935251110,Arrêt de bus,Cite des Cadres,node/6935251110
"{""type"":""Point"",""coordinates"":[-3.99993,5.3387479]}",node/6935251111,Arrêt de bus,Cite Air Afrique,node/6935251111
"{""type"":""Point"",""coordinates"":[-3.9826874,5.2624055]}",node/6935274791,Arrêt de bus,Pharmacie Vridi SIR,node/6935274791
"{""type"":""Point"",""coordinates"":[-3.9774759,5.2569108]}",node/6935274792,Arrêt de bus,EPP Petit Bassam,node/6935274792
"{""type"":""Point"",""coordinates"":[-3.9699624,5.257467]}",node/6935274793,Arrêt de bus,EPP Selmer,node/6935274793
